id,submitted_date,Gender,Race,Age,State,Segment,branch,model,SalePrice,Deposit,Tenure,GrossIncome,NetIncome,Commitment,Instalment,FinancingAmount,DSR,DI,iScore,MOF,Status
2910,25/05/2021,Male,Malay,34,SGR,TRVL,SS,Y-EGOAV,7630,770,24,5400,2686,0,343,6860,0,,0,0.8991,rejected
2911,25/05/2021,Male,Malay,28,SBH,OTH,SS,Y-Y15ZR,11690,1690,48,2015,1783,0,292,10000,0.1636,1491.33,5,0.8554,approved
2912,25/05/2021,Male,Malay,34,SGR,MNC,MERU,H-RS150R TRICO,11070,1210,48,1582,1425,0,288,9860,0.2018,1137.42,6,0.8907,approved
2913,25/05/2021,Male,Malay,19,SGR,SRC,PUCHONG,Y-115Z(UE15),7610,770,48,1300,1200,0,200,6840,0.1663,1000.5,0,0.8988,rejected
2914,25/05/2021,Male,Malay,50,NSN,MNC,KAPAR,H-RS150RR,12070,1210,36,3140,3002,0,393,10860,0,,0,0.8998,rejected
2915,27/05/2021,Female,Malay,20,KTN,SRC,ONLINE SALES,Y-EGOAV,7630,770,36,1750,1550,0,248,6860,0.1598,1302.28,0,0.8991,rejected
2916,25/05/2021,Male,Malay,22,KDH,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,5000,4999,0,302,8340,0,,0,0.8997,rejected
2917,27/05/2021,Female,Malay,22,KTN,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,1473,1400,0,244,8340,0,,0,0.8997,rejected
2919,25/05/2021,Male,Malay,43,TRG,SALE,SS,Y-Y16ZR,13600,2000,48,2500,2400,0,339,11600,0,,0,0.8529,rejected
2920,25/05/2021,Female,Malay,45,SBH,MNC,R.PANJANG,H-BEAT(ACH110),7500,750,48,1500,1200,0,197,6750,0,,0,0.9,rejected
2921,25/05/2021,Male,Malay,39,SGR,OTH,S.UTAMA,Y-Y15ZR,11690,2000,36,3048.07,2871.52,0,350,9690,0,,0,0.8289,rejected
2922,26/05/2021,Male,Malay,26,PRK,SRC,MERU,Y-115Z(UE15),7610,770,36,1500,1066,0,247,6840,0.2317,819,0,0.8988,stockout
2923,25/05/2021,Female,Malay,35,KUL,SRC,S.BULOH,H-DASHRREPSOL,8550,860,48,4423,1825,507,225,7690,0.4007,1093.71,0,0.8994,stockout
2924,01/06/2021,Female,Malay,20,SGR,SRC,KAPAR,Y-115Z(UE15),7610,770,48,1200,1000,0,200,6840,0.1995,800.5,0,0.8988,approved
2925,25/05/2021,Female,Malay,38,SGR,SRC,PUCHONG,H-VARIO150,9750,980,48,4300,3770,1816,256,8770,0.5495,1698.21,7,0.8995,approved
2926,25/05/2021,Male,Malay,21,SBH,MNC,T.PULAI,Y-Y15ZR-WA,12290,1750,36,2213,2035,490,381,10540,0.4278,1164.39,0,0.8576,stockout
2927,25/05/2021,Female,Indian,19,PHG,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,48,1550,1362,0,200,6840,0.1465,1162.5,0,0.8988,rejected
2928,25/05/2021,Male,Indian,41,SGR,SRC,PANGLIMA,H-WAVES125I,8030,2610,24,1800,1500,0,271,5420,0.1807,1229,0,0.675,reverted
2929,25/05/2021,Male,Malay,21,KTN,SRC,K.LAMA,Y-Y15ZR,11690,1690,48,1500,1300,0,292,10000,0.2244,1008.33,0,0.8554,rejected
2930,25/05/2021,Male,Indian,42,SGR,MNC,SENTOSA,H-DASHR152,8350,840,36,4862,4016,1645,272,7510,0.4771,2099.81,0,0.8994,stockout
2931,25/05/2021,Male,Malay,28,SGR,MNC,SENTOSA,H-RS150R TRICO,11070,1110,24,1625,1600,0,498,9960,0,,4,0.8997,rejected
2932,25/05/2021,Female,Malay,18,SGR,MNC,MERU,Y-EGOAV,7630,1100,24,1667,1527,0,327,6530,0.2138,1200.5,0,0.8558,stockout
2933,25/05/2021,Male,Malay,48,PRK,MNC,SENTOSA,H-RS150R TRICO,11070,1110,48,1400,1000,0,291,9960,0.2905,709.5,0,0.8997,rejected
2934,25/05/2021,Male,Malay,28,PRK,MNC,R.PANJANG,Y-115Z(UE15),7610,770,24,4009,2837.04,0,342,6840,0,,0,0.8988,rejected
2935,25/05/2021,Female,Indian,47,SGR,MNC,SENTOSA,Y-115Z(UE15),7610,770,36,1660,1600,0,247,6840,0,,0,0.8988,cancelled
2936,25/05/2021,Male,Indian,23,PHG,SRC,SENTOSA,H-DASHR152,8350,840,48,1820,1620,0,220,7510,0.1352,1400.96,0,0.8994,rejected
2937,25/05/2021,Male,Malay,25,KTN,MNC,S.UTAMA,Y-Y15ZR,11690,1690,48,1780,1606.75,0,292,10000,0,,0,0.8554,cancelled
2938,25/05/2021,Male,Malay,38,SGR,MNC,SENTOSA,H-RS150R TRICO,11070,1110,48,2483,2357,1248,291,9960,0.6527,818.5,5,0.8997,archived
2939,25/05/2021,Female,Indian,28,SGR,SRC,PUCHONG,H-DASHRREPSOL,8550,860,48,1222,1212,0,225,7690,0,,0,0.8994,rejected
2940,25/05/2021,Male,Malay,30,SGR,HLTH,SS,Y-Y15ZR,11690,1690,36,2589,1910,584,362,10000,0.4948,964.89,0,0.8554,archived
2941,25/05/2021,Male,Indian,18,SGR,MNC,SENTOSA,H-DASHR152,8350,840,36,1651.61,1187.12,0,272,7510,0,,0,0.8994,rejected
2942,25/05/2021,Male,Malay,29,SGR,MNC,ONLINE SALES,Y-135LC AC,9270,930,36,2469.71,2400,0,302,8340,0,,0,0.8997,rejected
2943,25/05/2021,Male,Malay,21,SGR,MNC,PANGLIMA,Y-135LC AC,9270,930,24,2032,1897,0,417,8340,0.2198,1480,0,0.8997,approved
2944,25/05/2021,Female,Indian,36,NSN,SRC,RAWANG,Y-115Z(UE15),7610,770,36,9852.58,6500,0,247,6840,0,,0,0.8988,rejected
2945,25/05/2021,Male,Malay,28,SGR,SRC,PUCHONG,Y-135LC AC,9270,1500,36,1698,1535,0,281,7770,0.1828,1254.42,0,0.8382,approved
2946,26/05/2021,Male,Malay,33,SBH,SRC,PUCHONG,H-WAVEAL,6260,2300,36,2900,2538,547,143,3960,0.2719,1848,0,0.6326,stockout
2947,26/05/2021,Female,Malay,36,KUL,TRD,SUBANG,Y-Y15ZR,11690,1690,36,2200,1990,250,362,10000,0.3071,1378.89,8,0.8554,approved
2948,26/05/2021,Male,Indian,36,KUL,MNC,SENTOSA,H-WAVER125I,8600,860,36,2380,2020,0,280,7740,0,,0,0.9,reverted
2949,26/05/2021,Male,Indian,32,SGR,MNC,K.SELANGOR,Y-Y15ZR,11690,1690,36,2279.8,1787.25,0,362,10000,0,,0,0.8554,rejected
2950,26/05/2021,Female,Others,25,KTN,EDU,SUBANG,Y-135LC AC,9270,930,36,2200,1987,196,302,8340,0.2502,1489.83,0,0.8997,cancelled
2951,26/05/2021,Male,Malay,18,SGR,MNC,T.PULAI,Y-115Z(UE15),7610,800,48,3000,2800,0,199,6810,0,,0,0.8949,cancelled
2952,26/05/2021,Male,Malay,52,PRK,SRC,K.SELANGOR,H-DASHR152,8350,840,48,2500,2248.45,0,220,7510,0,,0,0.8994,cancelled
2953,26/05/2021,Male,Malay,31,TRG,TRD,PUCHONG,Y-135LC AC,9270,930,48,3300,2900,872,244,8340,0.3846,1784.75,7,0.8997,approved
2954,26/05/2021,Male,Others,25,SWK,OTH,SUBANG,Y-135LC AC,9270,930,36,3245,2133,640,302,8340,0.4412,1191.83,6,0.8997,approved
2955,26/05/2021,Male,Malay,35,SGR,OTH,SS,Y-135LC AC,9270,930,48,4271,4029,0,244,8340,0.0604,3785.75,7,0.8997,approved
2956,26/05/2021,Male,Malay,21,SBH,OTH,SUBANG,Y-135LC AC,9270,930,36,1700,1035,0,302,8340,0.291,733.83,0,0.8997,reverted
2957,26/05/2021,Male,Malay,27,KTN,SRC,ONLINE SALES,Y-135LC AC,9270,930,48,2458.04,2174.39,0,244,8340,0,,0,0.8997,cancelled
2958,26/05/2021,Male,Indian,26,SGR,TRVL,SENTOSA,Y-135LC AC,9270,930,36,2531.5,1821.25,0,302,8340,0,,0,0.8997,rejected
2959,19/06/2021,Male,Malay,39,PRK,ENGI,SUBANG,Y-135LC AC,9270,930,48,3736,3263,0,244,8340,0.0745,3019.75,2,0.8997,rejected
2960,26/05/2021,Male,Malay,42,KTN,SRC,RAWANG,H-WAVES125I,8030,810,48,4524,4107,4439,211,7220,1.1321,-542.58,0,0.8991,rejected
2961,26/05/2021,Female,Malay,36,KUL,O&G,CHERAS,Y-Y16ZR,13700,5700,24,15180,10653,6527,400,8000,0.6502,3726,8,0.5839,stockout
2962,27/05/2021,Male,Malay,23,SBH,MNC,T.PULAI,H-DASHR152,8350,840,48,1964,897,0,220,7510,0.2442,677.96,0,0.8994,rejected
2963,26/05/2021,Male,Malay,27,SGR,SRC,K.SELANGOR,H-BEAT(ACH110),7500,750,48,2656,2356,0,197,6750,0.0836,2159.13,0,0.9,archived
2964,26/05/2021,Male,Malay,31,SGR,ENT,K.LAMA,H-RS150R TRICO,11070,2500,36,2740,2079.85,0,310,8570,0,,0,0.7742,rejected
2965,26/05/2021,Male,Malay,29,KTN,SRC,SS,Y-Y15ZR,11690,1690,36,4425,4108,0,362,10000,0.0879,3746.89,0,0.8554,reverted
2966,26/05/2021,Male,Malay,41,KTN,MNC,T.PULAI,H-BEAT(ACH110),7500,750,48,3000,2800,0,197,6750,0,,0,0.9,cancelled
2967,26/05/2021,Male,Malay,32,KTN,MNC,T.PULAI,H-BEAT(ACH110),7500,750,48,2124,1911,87,197,6750,0.1485,1627.13,7,0.9,archived
2968,27/05/2021,Female,Malay,30,SGR,HR,K.SELANGOR,Y-135LC SE,9720,1160,48,3600,3181,1058,250,8560,0.4111,1873.33,7,0.8807,approved
2969,26/05/2021,Male,Malay,41,KTN,MNC,T.PULAI,H-BEAT(ACH110),7500,750,48,1700,1603,175,197,6750,0.232,1231.13,0,0.9,stockout
2970,26/05/2021,Male,Malay,26,PHG,OTH,SENTUL,Y-Y15ZR,11690,1690,48,11741.1,7592.13,0,292,10000,0,,0,0.8554,rejected
2971,26/05/2021,Female,Others,21,SBH,SRC,K.LAMA,Y-Y15ZR,11690,1690,48,1450,1250,0,292,10000,0.2333,958.33,0,0.8554,rejected
2972,26/05/2021,Male,Malay,43,PRK,SRC,K.LAMA,H-RS150R TRICO,11070,1110,36,4300,3799,974,360,9960,0.3511,2465.33,0,0.8997,stockout
2973,26/05/2021,Female,Malay,19,SGR,MNC,T.PULAI,Y-115Z(UE15),7610,970,36,3000,2800,0,240,6640,0,,0,0.8725,stockout
2974,26/05/2021,Male,Malay,27,PRK,OTH,SS,Y-Y15ZR,11690,1690,36,2102.4,1902.45,0,362,10000,0,,0,0.8554,reverted
2975,26/05/2021,Male,Indian,21,PRK,SRC,SENTOSA,Y-135LC AC,9270,930,36,1858,1761,0,302,8340,0.171,1459.83,0,0.8997,approved
2976,26/05/2021,Male,Malay,36,MLK,TRVL,R.PANJANG,H-RS150RR,12070,1210,48,3242,3121,0,317,10860,0.1015,2804.25,0,0.8998,rejected
2977,27/05/2021,Female,Malay,21,SGR,TRD,T.PULAI,Y-NVXV2,12400,1900,36,2204,1961,0,380,10500,0.1934,1581.83,0,0.8468,approved
2978,26/05/2021,Male,Malay,25,SBH,ENGI,SA,H-RS150R TRICO,11070,1110,48,5000,4900,0,291,9960,0,,0,0.8997,cancelled
2979,26/05/2021,Female,Malay,36,SGR,OTH,SS,Y-Y15ZR,11690,2000,36,2696,2355,476,350,9690,0.3507,1529.08,0,0.8289,archived
2980,27/05/2021,Male,Indian,23,KUL,SRC,ONLINE SALES,Y-Y16ZR,13600,3000,36,2526,1752,0,383,10600,0.2185,1369.22,0,0.7794,approved
2981,27/05/2021,Male,Malay,22,SBH,SRC,SRI KBGAN,Y-115Z(UE15),7610,770,48,1671,1321,0,200,6840,0.151,1121.5,0,0.8988,stockout
2983,28/05/2021,Male,Malay,23,KUL,MNC,T.PULAI,Y-NVXV2,12400,1900,36,2884.62,2639.67,0,380,10500,0,,0,0.8468,reverted
2984,27/05/2021,Male,Malay,25,PRK,OTH,T.PULAI,H-RS150R TRICO,11070,1110,36,2850,2515,0,360,9960,0,,0,0.8997,rejected
2985,28/05/2021,Male,Malay,21,PHG,F&B,S.UTAMA,Y-135LC AC,9270,930,36,1200,1093,0,302,8340,0.2755,791.83,0,0.8997,approved
2986,27/05/2021,Male,Malay,54,PNG,SRC,SENTUL,Y-Y15ZR,11690,1690,48,3881.71,1893.72,0,292,10000,0,,0,0.8554,rejected
2987,27/05/2021,Male,Malay,21,KUL,OTH,SA,H-DASHR152,8350,840,48,1400,1300,0,220,7510,0.1685,1080.96,0,0.8994,rejected
2988,27/05/2021,Male,Malay,20,NSN,MNC,KAPAR,Y-115Z(UE15),7610,770,36,1250,1132,0,247,6840,0.2182,885,0,0.8988,rejected
2989,31/05/2021,Male,Malay,27,KTN,MNC,T.PULAI,Y-Y16ZR,13600,2000,48,1500,1003,461,339,11600,0.7969,203.67,5,0.8529,rejected
2990,27/05/2021,Female,Indian,30,SGR,MNC,SENTOSA,H-VARIO150,9750,1600,24,5000,4999,0,408,8150,0,,0,0.8359,rejected
2991,31/05/2021,Male,Malay,25,KTN,MNC,S.UTAMA,Y-Y15ZR,11690,1690,48,1760,1606,0,292,10000,0.1816,1314.33,0,0.8554,rejected
2992,27/05/2021,Male,Malay,21,SGR,ENT,PANGLIMA,Y-115Z(UE15),7610,2470,48,1881,1504,0,150,5140,0.0997,1354.08,0,0.6754,stockout
2994,27/05/2021,Male,Malay,19,KTN,MNC,SENTOSA,H-RS150R TRICO,11070,1110,36,1743,1321,0,360,9960,0.2723,961.33,0,0.8997,rejected
2995,15/06/2021,Male,Malay,22,KUL,SRC,SENTUL,Y-R15,15050,1510,48,1800,1600,0,395,13540,0,,0,0.8997,cancelled
2996,14/06/2021,Male,Malay,30,KTN,OTH,SUBANG,Y-NVXV2,12400,1900,36,3610,3258,0,380,10500,0.1164,2878.83,0,0.8468,reverted
2997,27/05/2021,Female,Malay,32,JHR,EDU,SENTUL,Y-EGOSO,7300,2000,48,2665,2351,701,155,5300,0.3639,1495.42,0,0.726,approved
2998,27/05/2021,Male,Malay,30,SGR,HLTH,SS,Y-Y15ZR,11690,4000,36,2589,1910,584,278,7690,0.4511,1048.31,0,0.6578,stockout
2999,27/05/2021,Female,Malay,22,PRK,SALE,R.PANJANG,Y-EGOSO,7300,730,24,1700,1550,0,329,6570,0.2119,1221.5,0,0.9,archived
3000,27/05/2021,Male,Malay,22,KUL,SRC,SENTUL,Y-NVXV2,12400,5000,24,1850,1600,0,370,7400,0,,0,0.5968,reverted
3001,27/05/2021,Male,Malay,31,SGR,MNC,R.PANJANG,Y-115Z(UE15),7610,3000,36,2400,2195,0,167,4610,0.0758,2028.53,0,0.6058,rejected
3002,27/05/2021,Female,Indian,49,PHG,EDU,SRI KBGAN,Y-115Z(UE15),7610,770,48,1827,1611,0,200,6840,0.1238,1411.5,0,0.8988,stockout
3003,27/05/2021,Male,Malay,35,PHG,OTH,SS,Y-Y15ZR,11690,1690,36,2600,1849,0,362,10000,0.1953,1487.89,0,0.8554,stockout
3004,31/05/2021,Male,Malay,23,PNG,SRC,ONLINE SALES,Y-135LC AC,9270,930,36,2052,1401.23,0,302,8340,0,,0,0.8997,rejected
3005,27/05/2021,Male,Malay,24,TRG,OTH,SRI KBGAN,H-RS150R TRICO,11070,2100,48,2100,1948,131,262,8970,0.2016,1555.38,5,0.8103,rejected
3006,31/05/2021,Male,Malay,20,SBH,MNC,R.PANJANG,Y-135LC AC,9270,930,48,2049,1877,0,244,8340,0.1296,1633.75,0,0.8997,rejected
3007,27/05/2021,Female,Malay,30,KUL,F&B,MERU,Y-Y15ZR,11690,1690,36,3566.67,2853.33,1740,362,10000,0.7364,752.22,0,0.8554,approved
3008,27/05/2021,Male,Malay,20,SGR,SRC,MERU,Y-Y15ZR,11690,1690,36,2701.5,2469.25,0,362,10000,0,,0,0.8554,rejected
3009,27/05/2021,Male,Malay,24,MLK,SRC,SENTUL,Y-Y15ZR,11690,1690,48,1470,1296,627,292,10000,0.7088,377.33,0,0.8554,rejected
3010,27/05/2021,Female,Indian,42,MLK,SRC,RAWANG,H-DASHR152,8350,840,36,2850,2500,0,272,7510,0,,0,0.8994,rejected
3011,28/05/2021,Male,Malay,26,JHR,OTH,CHERAS,Y-NVXABS,14200,4000,48,3730.42,2984.33,327,298,10200,0.2093,2359.83,0,0.7183,rejected
3012,27/05/2021,Female,Malay,25,JHR,OTH,ONLINE SALES,Y-135LC AC,9270,930,36,1915,1733,0,302,8340,0.1738,1431.83,0,0.8997,rejected
3013,27/05/2021,Female,Indian,22,KUL,EDU,K.LAMA,Y-135LC AC,9270,930,48,1400,1271.6,0,244,8340,0,,0,0.8997,reverted
3015,27/05/2021,Male,Malay,28,KDH,MNC,SUBANG,Y-135LC AC-WA,9870,990,48,4500,3977,1822,259,8880,0.5233,1896,0,0.8997,approved
3016,27/05/2021,Male,Chinese,55,MLK,SRC,SS,H-WAVEALDR,5900,590,24,10000,5000,0,266,5310,0,,0,0.9,cancelled
3017,27/05/2021,Male,Malay,28,SGR,SRC,SS,Y-NVXV2,12400,1900,48,2517,1453,0,307,10500,0,,0,0.8468,rejected
3019,27/05/2021,Male,Malay,23,SBH,SRC,SS,Y-Y15ZR,11690,1690,48,1600,1364,0,292,10000,0.2138,1072.33,5,0.8554,rejected
3020,27/05/2021,Male,Malay,33,SBH,SRC,SS,Y-Y15ZR,11690,3300,36,2789,2406.45,2153.85,303,8390,1.0209,-50.37,0,0.7177,rejected
3021,28/05/2021,Female,Indian,19,PHG,MNC,K.SELANGOR,Y-115Z(UE15),7610,770,48,1736.5,1548.36,0,200,6840,0,,0,0.8988,stockout
3022,28/05/2021,Male,Malay,54,SGR,SRC,SS,Y-135LC AC,9270,930,36,2780,2472,248,302,8340,0.2222,1922.83,9,0.8997,approved
3023,28/05/2021,Male,Malay,20,KTN,SRC,SRI KBGAN,Y-115Z(UE15),7610,770,48,1900,1714,0,200,6840,0.1164,1514.5,0,0.8988,rejected
3024,30/05/2021,Male,Malay,41,JHR,MNC,T.PULAI,H-BEAT(ACH110),7500,750,36,4272.56,3791.91,0,244,6750,0,,0,0.9,rejected
3025,28/05/2021,Male,Malay,32,KTN,MNC,T.PULAI,Y-EGOSO,7300,730,48,2124,1911,87,192,6570,0.1458,1632.38,7,0.9,approved
3026,31/05/2021,Female,Malay,43,KTN,SRC,R.PANJANG,H-RS150R TRICO,11070,1110,48,1818,1615,0,291,9960,0.1799,1324.5,0,0.8997,rejected
3027,28/05/2021,Female,Malay,24,SBH,IT,SS,Y-115Z(UE15),7610,770,36,2885,2675,0,247,6840,0.0923,2428,0,0.8988,stockout
3028,28/05/2021,Male,Malay,39,KTN,OTH,CHERAS,Y-135LC AC,9270,1000,36,2050,1892,0,299,8270,0.1578,1593.36,0,0.8921,archived
3029,28/05/2021,Male,Malay,31,SBH,SRC,SRI KBGAN,Y-115Z(UE15),7610,770,48,1800,1614,0,200,6840,0.1236,1414.5,0,0.8988,rejected
3030,28/05/2021,Male,Malay,22,SGR,MNC,KAPAR,Y-EGOSO,7300,730,36,1624,1508,0,238,6570,0.1573,1270.75,0,0.9,rejected
3032,28/05/2021,Male,Malay,21,SBH,MNC,SA,H-DASHR152,8350,840,36,2733,2050,0,272,7510,0,,0,0.8994,rejected
3033,28/05/2021,Female,Malay,18,SGR,MNC,R.PANJANG,Y-115Z(UE15),7610,770,48,2000,1800,0,200,6840,0,,0,0.8988,rejected
3034,28/05/2021,Female,Malay,31,KUL,SRC,S.BULOH,Y-EGOAV,7630,1000,36,2150,1904,0,240,6630,0,,0,0.8689,rejected
3035,28/05/2021,Male,Malay,27,SGR,SRC,K.SELANGOR,H-BEAT(ACH110),7500,750,36,2656,2356,0,244,6750,0.1035,2112.25,0,0.9,stockout
3036,28/05/2021,Male,Malay,21,SGR,SRC,SA,H-ADV150A2,15400,2170,48,2800,2500,0,386,13230,0.1544,2114.13,0,0.8591,stockout
3037,28/05/2021,Female,Malay,24,SGR,MNC,PANGLIMA,Y-Y15ZR,11690,1690,48,2381,2236,0,292,10000,0.1304,1944.33,0,0.8554,stockout
3038,28/05/2021,Male,Malay,55,KDH,BKFN,SS,H-ADV150A2,15400,6000,48,5898,5106,1605.5,275,9400,0.3681,3226.33,0,0.6104,stockout
3039,28/05/2021,Male,Malay,39,KTN,OTH,CHERAS,Y-135LC AC,9270,1000,36,2050,1892,0,299,8270,0.1578,1593.36,0,0.8921,rejected
3040,28/05/2021,Male,Malay,22,KUL,MNC,SA,Y-115Z(UE15),7610,770,36,1400,1100,0,247,6840,0.2245,853,0,0.8988,rejected
3042,10/06/2021,Female,Indian,27,NSN,SALE,ONLINE SALES,Y-115Z(UE15),7610,770,36,1500,1200,0,247,6840,0,,2,0.8988,rejected
3043,28/05/2021,Female,Malay,36,JHR,SRC,K.SELANGOR,Y-115Z(UE15),7610,770,36,2000,1500,0,247,6840,0,,0,0.8988,rejected
3044,28/05/2021,Male,Malay,20,KUL,SRC,ONLINE SALES,Y-EGOAV,7630,770,36,1521,866,0,248,6860,0.2861,618.28,0,0.8991,approved
3045,28/05/2021,Male,Indian,40,KUL,SRC,SENTUL,Y-EGOAV,7630,2000,24,2650,2306,0,282,5630,0.1221,2024.5,4,0.7379,approved
3046,31/05/2021,Male,Malay,23,SGR,MNC,R.PANJANG,Y-115Z(UE15),7610,770,48,1575,1376,0,200,6840,0.145,1176.5,0,0.8988,rejected
3047,28/05/2021,Male,Malay,21,KUL,SRC,K.LAMA,Y-Y16ZR,13600,2000,48,2000,1824,0,339,11600,0,,0,0.8529,cancelled
3048,28/05/2021,Male,Malay,36,SGR,MNC,PANGLIMA,Y-Y15ZR,11690,1690,48,2000,1600,0,292,10000,0.1823,1308.33,0,0.8554,rejected
3050,28/05/2021,Male,Indian,21,KUL,SRC,RAWANG,H-RS150R TRICO,11070,1110,48,1666,1526,0,291,9960,0.1904,1235.5,0,0.8997,rejected
3051,29/05/2021,Female,Malay,39,NSN,SRC,RAWANG,H-RS150R TRICO,11070,1110,48,1206.8,1048.05,0,291,9960,0,,0,0.8997,rejected
3052,29/05/2021,Male,Indian,27,PRK,SRC,RAWANG,Y-NVXABS,14400,2400,48,5050,4053,1031,350,12000,0.3407,2672,7,0.8333,approved
3053,29/05/2021,Male,Malay,30,SGR,MNC,SENTOSA,H-RS150RR,12070,1210,48,2149,1576,0,317,10860,0,,0,0.8998,cancelled
3054,29/05/2021,Male,Malay,29,KUL,SRC,SA,Y-135LC AC,9270,930,48,2327,1910,650,244,8340,0.4677,1016.75,7,0.8997,approved
3055,29/05/2021,Female,Indian,45,PRK,SRC,RAWANG,Y-135LC AC,9270,930,48,1590,1409.7,0,244,8340,0.1726,1166.45,0,0.8997,rejected
3056,29/05/2021,Female,Malay,26,PRK,OTH,K.LAMA,Y-Y15ZR,11690,1690,48,1546,1363,707,292,10000,0.7327,364.33,0,0.8554,approved
3057,29/05/2021,Male,Malay,22,PHG,ENGI,CHERAS,Y-Y16ZR,13700,1500,48,3700,3644.38,0,356,12200,0,,0,0.8905,rejected
3058,29/05/2021,Male,Malay,26,JHR,OTH,CHERAS,Y-NVXABS,14200,4000,48,1600,1500,0,298,10200,0,,0,0.7183,rejected
3059,29/05/2021,Male,Malay,52,PRK,SRC,K.SELANGOR,H-DASHR152,8350,840,48,2500,2245.45,0,220,7510,0,,0,0.8994,cancelled
3060,18/08/2021,Male,Malay,25,SWK,OTH,CHERAS,Y-EGOAV,7730,1500,48,2441.32,221.57,0,182,6230,0,,5,0.806,rejected
3062,29/05/2021,Male,Malay,26,KUL,MNC,PANGLIMA,Y-115Z(UE15),7610,770,48,1696.65,1532.1,0,200,6840,0,,0,0.8988,rejected
3063,29/05/2021,Female,Malay,29,SGR,OTH,K.LAMA,H-RS150RR,12070,1210,48,1871.09,1078.32,558.1,317,10860,0.8113,203.47,0,0.8998,rejected
3064,02/06/2021,Female,Malay,44,SGR,OTH,PANGLIMA,Y-135LC AC,9270,930,36,7016,3886,1465,302,8340,0.4545,2119.83,7,0.8997,approved
3065,30/05/2021,Female,Malay,29,PNG,SRC,SS,Y-135LC AC,9270,930,48,2803.45,2468.75,374,244,8340,0.25,1851.5,0,0.8997,rejected
3066,29/05/2021,Male,Malay,25,SWK,SRC,K.LAMA,Y-Y15ZR,11690,1690,36,2431,2204.5,0,362,10000,0.1638,1843.39,0,0.8554,rejected
3067,29/05/2021,Female,Malay,25,PHG,OTH,SS,Y-Y16ZR,13600,2000,36,1682.67,1537.12,163,419,11600,0.3786,955.23,0,0.8529,approved
3068,29/05/2021,Female,Malay,23,SBH,OTH,SS,H-RS150R TRICO,11070,1110,48,1200,1083.95,0,291,9960,0.268,793.45,0,0.8997,rejected
3069,02/06/2021,Male,Malay,37,SBH,SRC,SS,Y-Y15ZR,11690,3000,36,2495.36,2329.81,634,314,8690,0.4068,1382,7,0.7434,approved
3070,30/05/2021,Male,Malay,25,SGR,SRC,SS,Y-135LC SE,9720,1160,36,2100,2000,0,310,8560,0.1546,1690.89,5,0.8807,stockout
3071,30/05/2021,Male,Malay,42,KUL,SRC,SENTUL,Y-135LC AC,9270,930,48,4700,3150.35,2586,244,8340,0.8981,321.1,7,0.8997,approved
3072,30/05/2021,Male,Malay,28,MLK,OTH,SS,Y-135LC AC,9270,930,48,1200,1083.95,0,244,8340,0,,0,0.8997,rejected
3073,30/05/2021,Male,Malay,30,KUL,SRC,SENTUL,H-RS150R TRICO,11070,1110,36,2972.35,2759.8,0,360,9960,0.1303,2400.13,0,0.8997,approved
3074,30/05/2021,Male,Malay,25,KUL,OTH,S.UTAMA,Y-Y16ZR,13600,2000,48,2778.28,2588.03,0,339,11600,0,,0,0.8529,rejected
3075,30/05/2021,Female,Malay,39,SBH,MNC,SUBANG,Y-135LC AC,9270,930,48,2467.2,1718.35,1149,244,8340,0.8102,326.1,0,0.8997,rejected
3076,30/05/2021,Female,Indian,24,SGR,HR,K.SELANGOR,H-RS150R TRICO,11070,1110,48,1700,1500,0,291,9960,0,,0,0.8997,rejected
3077,30/05/2021,Male,Malay,23,KTN,SALE,R.PANJANG,Y-115Z(UE15),7610,770,36,1700,1360,131,247,6840,0.2779,982,0,0.8988,reverted
3078,30/05/2021,Male,Indian,31,KUL,OTH,S.UTAMA,Y-Y15ZR,11690,1690,48,2350,2212.55,0,292,10000,0,,0,0.8554,rejected
3080,30/05/2021,Male,Indian,20,SGR,MNC,KAPAR,Y-Y15ZR,11690,1690,36,2000,1800,0,362,10000,0.2006,1438.89,0,0.8554,rejected
3081,30/05/2021,Male,Malay,25,KDH,OTH,K.LAMA,Y-Y15ZR,11690,4000,36,2431,2204,87,278,7690,0.1655,1839.31,0,0.6578,reverted
3082,30/05/2021,Male,Malay,32,SGR,HR,K.SELANGOR,H-ADV150A,15400,2170,48,3000,2500,0,386,13230,0,,0,0.8591,rejected
3083,03/06/2021,Female,Malay,19,KTN,ENGI,K.LAMA,Y-135LC AC,9270,930,48,2120,1654,0,244,8340,0,,0,0.8997,cancelled
3084,30/05/2021,Female,Malay,22,KDH,SRC,S.BULOH,Y-Y15ZR,11690,3190,36,2844,1923,0,307,8500,0.1596,1616.06,0,0.7271,approved
3085,30/05/2021,Male,Malay,19,KUL,MNC,SENTUL,Y-Y15ZR,11690,1690,48,1300,1000,0,292,10000,0.2917,708.33,0,0.8554,rejected
3086,30/05/2021,Female,Malay,42,KTN,OTH,K.LAMA,Y-Y15ZR,11690,1690,48,1000,885,0,292,10000,0,,0,0.8554,rejected
3087,05/06/2021,Male,Malay,29,PRK,SRC,RAWANG,Y-Y15ZR,11690,1690,36,1750,1583,0,362,10000,0.2281,1221.89,0,0.8554,reverted
